6,Population ('000) (2)   ,All Causes   ,"Communicable, maternal, perinatal and nutritional conditions   ",A. Infectious and parasitic diseases  , 1. Tuberculosis , 2. STDs excluding HIV ,  a. Syphilis,  b. Chlamydia,  c. Gonorrhoea,  d. Trichomoniasis,  e. Genital herpes,  f. Other STDs, 3. HIV/AIDS , 4. Diarrhoeal diseases , 5. Childhood-cluster diseases ,  a. Whooping cough,  b. Diphtheria,  c. Measles,  d. Tetanus, 6. Meningitis , 7. Encephalitis , 8. Hepatitis ,  a. Acute hepatitis A,  b. Acute hepatitis B,  c. Acute hepatitis C,  d. Acute hepatitis E, 9. Parasitic and vector diseases ,  a. Malaria,  b. African Trypanosomiasis,  c. Chagas disease,  d. Schistosomiasis,  e. Leishmaniasis,  f. lymphatic filariasis,  g. Onchocerciasis,  h. Cysticercosis,  i. Echinococcosis,  j. Dengue,  k. Trachoma,  l. Yellow fever,  m. Rabies, 10. Intestinal nematode infections ,  a. Ascariasis,  b. Trichuriasis,  c. Hookworm disease,  d. Food-bourne trematodes, 11. Leprosy , 12. Other infectious diseases ,B. Respiratory Infectious   , 1. Lower respiratory infections , 2. Upper respiratory infections , 3. Otitis media ,C. Maternal conditions  ,D. Neonatal conditions  , 1. Preterm birth complications , 2. Birth asphyxia and birth trauma , 3. Neonatal sepsis and infections , 4. Other neonatal conditions ,E. Nutritional deficiencies  , 1. Protein-energy malnutrition , 2. Iodine deficiency , 3. Vitamin A deficiency , 4. Iron-deficiency anaemia , 5. Other nutritional deficiencies ,Noncommunicable diseases   ,A. Malignant neoplasms  , 1. Mouth and oropharynx cancers ,  a. Lip and oral cavity,  b. Nasopharynx,  c. Other pharynx, 2. Oesophagus cancer , 3. Stomach cancer , 4. Colon and rectum cancers , 5. Liver cancer ,  a. Liver cancer secondary to hepatitis B,  b. Liver cancer secondary to hepatitis C,  c. Liver cancer secondary to alcohol use,  d. Other liver cancer, 6. Pancreas cancer ," 7. Trachea, bronchus, lung cancers ", 8. Melanoma and other skin cancers ,  a. Malignant skin melanoma,  b. Non-melanoma skin cancer, 9. Breast cancer , 10. Cervix uteri cancer , 11. Corpus uteri cancer , 12. Ovary cancer , 13. Prostate cancer , 14. Testicular cancer , 15. Kidney cancer , 16. Bladder cancer , 17. Brain and nervous system cancers , 18. Gallbladder and biliary tract cancer , 19. Larynx cancer , 20. Thyroid cancer , 21. Mesothelioma ," 22. Lymphomas, multiple myeloma ",  a. Hodgkin lymphoma,  b. Non-Hodgkin lymphoma,  c. Multiple myeloma, 23. Leukaemia , 24. Other malignant neoplasms ,B. Other neoplasms  ,C. Diabetes mellitus  ,"D. Endocrine, blood, immune disorders  ", 1. Thalassaemias , 2. Sickle cell disorders and trait , 3. Other haemoglobinopathies and haemolytic anaemias ," 4. Other endocrine, blood and immune disorders ",E. Mental and substance use disorders  , 1. Depressive disorders ,  a. Major depressive disorder,  b. Dysthymia, 2. Bipolar disorder , 3. Schizophrenia , 4. Alcohol use disorders , 5. Drug use disorders ,  a. Opioid use disorders,  b. Cocaine use disorders,  c. Amphetamine use disorders,  d. Cannabis use disorders,  e. Other drug use disorders, 6. Anxiety disorders , 7. Eating disorders , 8. Autism and Asperger syndrome , 9. Childhood behavioural disorders ,  a. Attention deficit/hyperactivity syndrome,  b. Conduct disorder, 10. Idiopathic intellectual disability , 11. Other mental and behavioural disorders ,F. Neurological conditions  , 1. Alzheimer disease and other dementias , 2. Parkinson disease , 3. Epilepsy , 4. Multiple sclerosis , 5. Migraine , 6. Non-migraine headache , 7. Other neurological conditions ,G. Sense organ diseases  ,H. Cardiovascular diseases  , 1. Rheumatic heart disease , 2. Hypertensive heart disease , 3. Ischaemic heart disease , 4. Stroke ,  a. Ischaemic stroke,  b. Haemorrhagic stroke," 5. Cardiomyopathy, myocarditis, endocarditis ", 6. Other circulatory diseases ,I. Respiratory diseases  , 1. Chronic obstructive pulmonary disease , 2. Asthma , 3. Other respiratory diseases ,J. Digestive diseases  , 1. Peptic ulcer disease , 2. Cirrhosis of the liver ,  a. Cirrhosis due to hepatitis B,  b. Cirrhosis due to hepatitis C,  c. Cirrhosis due to alcohol use,  d. Other liver cirrhosis, 3. Appendicitis , 4. Gastritis and duodenitis , 5. Paralytic ileus and intestinal obstruction , 6. Inflammatory bowel disease , 7. Gallbladder and biliary diseases , 8. Pancreatitis , 9. Other digestive diseases ,K. Genitourinary diseases  , 1. Kidney diseases ,  a. Acute glomerulonephritis,  b. Chronic kidney disease due to diabetes,  c. Other chronic kidney disease, 2. Benign prostatic hyperplasia , 3. Urolithiasis , 4. Other urinary diseases , 5. Infertility , 6. Gynecological diseases ,L. Skin diseases  ,M. Musculoskeletal diseases  , 1. Rheumatoid arthritis , 2. Osteoarthritis , 3. Gout , 4. Back and neck pain , 5. Other musculoskeletal disorders ,N. Congenital anomalies  , 1. Neural tube defects , 2. Cleft lip and cleft palate , 3. Down syndrome , 4. Congenital heart anomalies , 5. Other chromosomal anomalies , 6. Other congenital anomalies ,O. Oral conditions  ,P. Sudden infant death syndrome  ,Injuries   ,A. Unintentional injuries  , 1. Road injury , 2. Poisonings , 3. Falls ," 4. Fire, heat and hot substances ", 5. Drowning , 6. Exposure to mechanical forces , 7. Natural disasters , 8. Other unintentional injuries ,B. Intentional injuries  , 1. Self-harm , 2. Interpersonal violence , 3. Collective violence and legal intervention 
Solomon Islands,413,1144.65,205.5677,106.691,20.73402,5.60947,5.305205,0.0583496,0.1584905,.,.,0.0874246,.,38.48421,0.3966843,0.1474252,0.0076241,0.044481,0.197154,3.764548,0.438405,1.338675,0.0263134,1.17267,0.0182732,0.1214189,30.44819,29.49353,.,.,.,.,.,.,0.8479681,.,0.1066864,.,.,.,0.0911329,0.0911329,.,.,.,0.242234,5.143387,62.1779,62.08671,0.0803122,0.0108823,8.72596,19.42869,8.485253,6.459814,3.462523,1.0211,8.544155,8.30083,0.0416686,.,0.0189405,0.1827155,861.6271,115.1943,5.735162,3.380175,1.060689,1.294298,1.507286,3.897757,6.412914,13.4287,8.841106,0.6659059,1.836928,2.084759,2.190152,8.211498,3.074452,1.287539,1.786913,12.22117,10.3941,2.542448,4.832026,6.157551,0.2642189,0.7168459,2.039928,1.815519,1.739992,1.293881,5.465803,0.2491463,5.42915,1.087851,2.312799,2.0285,5.592886,9.981661,0.8649387,77.96415,5.887991,0.0467487,0.0003635,1.018046,4.822832,1.06256,.,.,.,.,.,0.5934566,0.4667068,0.2618008,0.0311156,0.0118325,.,0.1619579,.,0.002397,.,.,.,.,.,.,33.04397,29.43747,1.63388,1.25573,0.0658689,.,.,0.6510296,.,413.6766,18.7015,24.5632,177.348,161.0373,62.71222,98.32511,10.17436,21.85222,107.0268,67.26695,33.92209,5.837774,44.08711,12.03026,16.15351,9.29368,0.9236296,2.103177,3.833023,2.314389,0.2467544,2.467186,0.80696,2.982867,1.12691,5.958276,49.95505,45.43628,0.0904943,23.39139,21.9544,.,0.1583663,4.326406,.,0.0339936,4.468953,1.134065,0.205141,.,.,.,0.9289243,7.118081,1.096352,0.0068014,0.181604,2.776981,0.1381512,2.918191,.,0.1425142,77.45539,58.02093,27.37613,2.019573,3.325608,2.596863,8.503992,3.746988,.,10.45178,19.43446,12.72515,6.70931,.
Somalia,9011,1838.611,1033.868,630.5548,149.9383,6.933455,5.957249,0.1655447,0.5279787,.,.,0.282683,16.2475,179.6322,181.5383,2.423899,1.527873,125.2298,52.35673,39.48973,1.423323,6.044677,0.055899,5.138005,0.1279152,0.7228584,38.42123,18.68179,.,.,9.240313,4.171791,.,.,1.257171,0.0453551,0.0038043,.,0.6570943,4.363911,0.2403158,0.2403158,.,.,.,0.1454111,10.5004,175.0163,174.1386,0.3850561,0.4925845,64.7708,80.2663,32.67504,33.50376,11.28654,2.800963,83.26028,71.92028,0.577566,.,0.1427464,10.61969,682.8386,107.0707,4.528305,2.210782,1.448153,0.8693707,11.30337,7.12269,5.96667,3.352239,1.213794,1.276152,0.4945015,0.3677919,1.802727,2.516364,0.8649624,0.5341223,0.3308401,10.34034,10.91278,0.965304,2.892041,7.127084,0.175819,1.270229,1.405572,1.352154,1.247019,0.8481311,2.028039,0.2047737,5.162431,0.8832251,3.167783,1.111423,4.304784,19.37689,4.835535,30.77832,8.499019,0.0487878,2.588664,4.227509,1.634058,2.147232,.,.,.,.,.,1.829084,0.3146379,0.2629705,0.0117451,0.0066361,.,0.0332862,.,0.0035098,.,.,.,.,.,.,27.431,21.17917,1.094716,4.5698,0.0679168,.,.,0.5193922,.,340.8874,6.30842,25.41803,145.7884,118.24,45.48661,72.75342,5.74458,39.38791,44.76364,28.65707,14.94241,1.164155,79.76956,13.43104,30.7339,8.534687,7.28127,9.088352,5.829593,2.537303,2.288561,14.10722,1.380911,2.939188,1.433627,10.91781,18.2221,12.32433,0.0463452,3.502169,8.775815,.,0.0787612,5.180228,.,0.6387767,3.628934,1.111427,0.5317224,.,.,.,0.5797043,12.57893,3.889527,0.1250824,0.6232192,2.676889,0.7117725,4.552439,.,1.114834,121.9041,97.85403,32.2718,4.659557,15.36574,10.4395,9.706908,6.257743,.,19.15279,24.0501,8.212002,7.794413,8.043683
South Africa,45728,1457.613,559.4546,429.957,75.8547,1.425262,1.198001,0.0403583,0.1264075,.,.,0.0604955,284.3098,51.45231,1.455922,0.0686711,0.0323342,1.20718,0.1477371,5.03052,0.3958467,0.6671582,0.0072636,0.5748138,0.0132189,0.0718619,6.209637,0.9092666,.,.,3.176257,.,.,.,1.929505,0.0250605,.,.,.,0.1695486,0.0250025,0.0250025,.,.,.,0.2206151,2.910256,91.86737,91.80585,0.0324697,0.0290546,1.972757,27.4862,12.18483,7.286657,3.738787,4.275931,8.171271,7.087757,0.0331236,.,0.0077609,1.04263,765.2985,158.5888,4.088488,2.337642,0.2008474,1.55,15.58462,6.518517,9.75808,6.418449,1.478763,1.742405,2.891547,0.3057344,5.595873,24.10403,4.619547,1.431717,3.187829,10.96453,13.53876,1.314874,2.782311,12.27013,0.1911804,1.187255,2.471513,1.689515,0.691507,1.973979,0.518247,0.9601903,7.071573,0.3564709,4.805764,1.909338,3.734837,20.54084,1.880669,79.82086,10.16664,0.0028825,0.0320511,1.754491,8.377214,6.999864,.,.,.,.,.,3.475302,3.518658,3.142332,0.0578072,0.0198358,.,0.2986839,.,0.0059029,.,.,.,.,.,.,39.30434,26.04924,1.681475,10.07828,0.1365867,.,.,1.358768,.,306.3957,5.137117,35.81818,130.4555,104.2458,45.45547,58.79035,13.42046,17.31867,82.48228,57.08124,20.50644,4.894595,38.19505,5.167623,16.49511,3.636732,3.231828,6.80724,2.819312,0.8300684,2.105845,3.938411,2.202738,2.25631,0.9199076,4.279035,28.56714,24.51264,0.0721878,7.934608,16.50585,.,0.0652434,3.827144,.,0.1621077,4.113398,2.515832,1.293036,.,.,.,1.222797,5.882546,0.4059327,0.0327875,0.4211218,2.100607,0.2705524,2.651544,.,0.3853395,132.8598,64.76172,39.05276,1.188956,3.455874,5.902664,3.945884,3.424965,0.2500005,7.54061,68.09804,14.36648,53.69166,0.0398987
South Sudan,6701,1873.17,1079.216,669.5922,53.79425,24.90864,23.61671,0.2122676,0.7015648,.,.,0.3780977,46.59364,222.2556,75.08631,0.7380937,1.116066,16.16572,57.06643,46.67457,1.172702,5.188508,0.0334071,4.455827,0.1132412,0.5860336,181.4999,69.31801,43.00816,.,12.8922,41.4453,.,.,3.778721,0.267253,0.0038171,.,5.803426,4.982974,0.4332173,0.4332173,.,.,.,4.039436,7.94543,182.9629,182.4702,0.1485892,0.344114,73.06273,91.33484,35.06569,39.84793,14.62288,1.798339,62.26359,53.36617,0.2717697,.,0.1451652,8.480491,673.4511,132.405,5.895607,2.838503,1.977822,1.079283,12.3234,6.651784,6.020325,6.528721,1.157682,3.704303,1.006156,0.6605799,1.821777,2.349082,1.243685,0.9336392,0.3100462,10.43702,13.5331,1.014007,3.013846,12.67088,0.2002639,1.312731,1.659032,1.410706,0.8172439,0.9927679,1.739255,0.1022361,6.495951,1.049944,4.14466,1.301347,4.618855,29.5527,.,32.70995,8.078428,0.0183358,2.485899,3.787906,1.786288,2.278479,.,.,.,.,.,1.950647,0.3246968,0.2686149,0.0136288,0.0076185,.,0.0348346,.,0.0031348,.,.,.,.,.,.,31.09192,24.78995,1.183533,4.549684,0.0753993,.,.,0.4933556,.,308.2349,5.453147,24.35726,119.9911,110.0021,40.76434,69.23781,6.645698,41.78554,44.47413,28.40345,14.92114,1.149541,77.02271,12.35817,27.50145,4.285743,11.92201,6.907094,4.386605,2.266561,2.211546,16.19581,1.510952,2.926609,1.49612,10.55549,17.23524,11.50478,0.0350312,3.358953,8.110799,.,0.0785431,5.057179,.,0.594733,4.43155,1.086337,0.5198952,.,.,.,0.5664417,13.56102,4.820904,0.1922624,0.3470506,2.936262,0.4608649,4.803678,.,0.8413967,120.5024,104.8435,31.32208,5.689091,17.63047,11.47295,9.992332,8.051579,.,20.68504,15.65885,7.986626,7.672227,.
Spain,40904,464.2216,24.99025,9.637259,0.7141556,0.0335126,0.0193432,0.0026619,0.0083055,.,.,0.0032021,3.988013,0.3309913,0.0196695,0.006436,0.0001342,0.0024323,0.010667,0.6435003,1.043763,0.9197191,0.1532767,0.2522962,.,0.5141462,0.0211275,.,.,.,.,0.0206408,.,.,.,.,.,.,.,0.0004867,.,.,.,.,.,.,1.922808,10.64446,10.58563,0.0528655,0.0059669,0.0514012,3.984531,2.060008,0.7149876,0.4429171,0.7666179,0.6726015,0.1517557,0.0002689,.,0.3605374,0.1600395,407.773,132.4347,4.139832,2.000139,0.4109405,1.728753,3.162062,9.292227,17.14022,5.866524,1.0836,3.17966,1.355817,0.2474477,5.647727,26.50657,1.794578,1.235964,0.5586136,9.613024,1.340573,1.568319,2.482249,6.965966,0.0988529,2.522608,5.546022,4.156125,1.947465,3.26417,0.4297041,0.3863628,6.70007,0.540161,3.793537,2.366372,4.789465,7.073955,4.368375,10.86433,3.23021,0.0202682,0.0421101,1.025192,2.14264,3.175445,.,.,.,0.022033,0.1224591,0.6871412,2.258151,1.65487,0.0227462,0.1170646,.,0.4634697,.,0.0238136,.,.,.,.,0.0618471,.,23.71305,16.95391,1.939146,0.4950457,0.3419621,.,.,3.982995,0.0116731,142.8037,2.400068,3.39435,72.35658,41.88501,21.58896,20.29605,5.371946,17.39576,42.15248,28.75474,1.315073,12.08266,25.79229,0.9214406,9.474482,1.149863,2.444243,5.534692,0.3456827,0.0702685,0.0551836,1.327877,0.3035025,1.60025,1.519554,10.51973,9.655513,7.399482,0.0099765,2.166933,5.222573,0.1291829,0.0733403,2.031793,.,0.0217145,1.038257,3.504754,0.3342161,0.0804613,0.0011125,0.060207,3.028757,4.735756,0.1386795,0.0012558,0.263724,2.221902,0.4386266,1.671568,0.0152482,0.27721,31.45839,23.63461,13.71727,0.2512793,2.222024,0.3723191,1.210904,0.6044755,0.1005171,5.155825,7.82378,6.535936,1.221735,0.0661096
Sri Lanka,18782,817.7683,80.16321,34.09329,11.97389,0.0955868,0.0316069,0.0125867,0.0356529,.,.,0.0157403,0.099336,9.237769,0.407557,0.0028766,0.0009485,0.0363494,0.3673825,2.890208,2.088476,0.1648774,0.0020734,0.1412459,0.003686,0.017872,2.237235,1.415005,.,.,.,0.0024251,.,.,0.0524652,.,0.4403446,.,.,0.326995,0.0214963,0.0214963,.,.,.,0.3391426,4.537716,30.11274,30.07645,0.0299143,0.0063741,0.7687858,12.74279,6.455877,2.402556,1.204434,2.679922,2.445603,1.994262,0.0293547,.,0.2321468,0.1898391,618.4319,110.4844,10.3973,4.109894,0.2477729,6.039635,5.641684,7.238712,2.050655,2.287632,0.9464815,0.4571888,0.4650636,0.4188979,0.7400825,5.959495,1.399024,0.0636625,1.335361,5.14252,3.42043,0.2405419,1.710878,1.096868,0.1656441,1.434275,0.9477878,1.112093,1.555783,0.7697892,1.620852,0.0652045,3.041797,1.081327,1.209928,0.7505414,4.328819,48.11657,0.1734415,34.74478,4.260606,0.1024687,0.0012364,2.999865,1.157036,2.329694,.,.,.,.,.,2.066647,0.2586468,0.1593302,0.0226131,0.01293,.,0.0637735,.,0.0043998,.,.,.,.,.,.,41.47436,36.25913,2.795293,1.710312,0.0942957,.,.,0.6153276,.,275.7047,2.924944,8.812472,158.4684,77.95392,44.86426,33.08966,14.58098,12.96402,71.63503,28.20225,42.334,1.098788,37.9786,1.050682,28.88667,12.5942,4.018489,5.955043,6.318943,0.6777164,0.8316359,2.441216,0.1432252,0.4056513,0.5509409,2.990862,30.78899,26.11356,0.0170893,14.63394,11.46253,.,0.039127,4.587177,.,0.0491244,0.2943183,0.1748856,0.0503477,.,.,.,0.124538,8.231049,0.2161178,0.0168585,0.2207085,4.625202,0.1317109,3.020452,.,0.1570416,119.1732,55.63029,20.69214,0.666859,11.82645,3.829292,7.876127,2.250777,0.0559017,8.432748,63.54287,30.33036,7.810791,25.40171
Sudan,27251,1365.858,401.3624,215.8934,48.45284,9.361353,9.298758,0.0118799,0.0334977,.,.,0.0172173,2.468362,55.01516,19.90655,0.7079885,0.1536896,16.12334,2.921536,13.6026,1.340377,1.622569,0.0635899,1.19834,0.0237988,0.336841,58.51448,19.46296,.,.,10.34131,16.93574,.,.,0.1262105,0.5756731,0.0053684,.,5.984919,5.082304,0.1386915,0.1386915,.,.,.,0.3381745,5.132207,88.06754,87.88195,0.1410085,0.0445762,26.63669,66.86942,27.33506,23.71359,11.97706,3.843715,3.895394,3.463034,0.0897888,.,0.0634316,0.2791397,837.4721,86.36862,6.57945,2.548101,2.422627,1.608723,6.81199,2.553009,3.922041,4.970714,1.14747,2.474877,0.8924688,0.4558992,1.082404,2.043215,1.029431,0.5616666,0.4677642,8.76671,4.132632,0.7170762,2.735219,5.361322,0.400147,1.094681,2.061977,1.423246,0.653079,1.137625,1.925811,0.0370549,8.011498,1.279682,5.834017,0.8977983,4.97419,13.9441,4.095092,27.37344,6.883579,0.36513,2.03681,1.003306,3.478333,1.965137,.,.,.,.,.,0.7593491,1.20231,0.9071076,0.0595651,0.0310149,.,0.2046224,.,0.0034783,.,.,.,.,.,.,36.04209,29.99682,1.938577,3.271419,0.1537528,.,.,0.6815253,.,508.5404,9.669897,10.70515,325.7722,136.745,72.78557,63.95942,5.814944,19.83318,56.16314,36.43363,17.17179,2.557723,50.82731,7.933408,30.58063,7.604987,14.19956,2.377934,6.398147,1.479613,0.1087895,2.559897,0.3531339,2.021833,1.192358,4.597655,42.88421,40.50695,0.0215328,15.44755,25.03786,.,0.0482798,2.283232,.,0.045758,1.402116,0.8313089,0.1861976,.,.,.,0.6451113,13.50999,1.630977,0.0097913,0.517547,5.579213,0.1411402,5.631318,.,0.5856314,127.0236,83.84741,26.35366,5.309219,9.107012,8.639925,11.09427,9.410016,.,13.93331,43.17618,9.459334,8.385485,25.33136
Suriname,472,1012.425,149.854,64.24004,1.645085,0.4028101,0.2356949,0.0307461,0.0921167,.,.,0.0442524,29.56972,12.98207,0.4139489,0.0380015,0.0062051,3.21e-06,0.3697391,3.653515,1.351493,0.688934,0.0247065,0.5075185,0.0280987,0.1286103,8.007768,4.637348,.,0.1778362,1.218569,.,.,.,0.479581,.,1.455658,.,0.0387762,.,0.0472333,0.0472333,.,.,.,1.231024,4.24644,44.81736,44.78263,0.0265443,0.008187,7.508907,26.43745,12.34643,4.657122,8.636699,0.7972047,6.850249,6.358325,0.0315782,.,0.0141608,0.4461849,763.274,122.4576,4.233407,1.13446,1.395709,1.703237,2.080534,7.280169,10.05734,8.447425,3.842224,1.753651,1.830906,1.020644,5.013004,13.37951,1.343683,0.7442914,0.5993919,8.061399,10.43241,0.8466111,2.938737,11.10121,0.3031682,1.748947,2.078325,3.792611,1.789096,1.224443,0.8898496,0.436903,7.448647,0.8340052,4.126595,2.488047,4.750567,12.77962,0.6752714,53.11571,6.771981,0.0382716,1.176979,1.418118,4.138612,4.771533,.,.,.,.,.,3.437719,1.322517,0.810524,0.1140798,0.0570808,.,0.340832,.,0.0112971,.,.,.,.,.,.,36.18573,28.21533,2.353972,3.835441,0.1688841,.,.,1.612102,.,384.4743,3.908745,27.3488,174.7158,148.7747,62.93714,85.83756,9.493844,20.23248,31.80231,21.4296,4.514235,5.858471,54.42832,9.295187,23.93352,7.52974,3.356967,9.355357,3.69146,1.048322,0.8837436,7.56269,0.820589,2.528444,2.308209,6.047609,50.88346,43.43998,0.0377263,15.65761,27.74465,.,0.2243408,7.203335,.,0.0158073,5.943593,2.045753,0.1807796,.,.,.,1.864973,8.847097,1.477598,0.0080306,0.1575849,4.070062,0.0729964,3.060825,.,0.8712648,99.29712,63.01712,29.33522,0.6979868,5.195712,3.641894,6.841073,3.193858,.,14.11138,36.28,26.3566,9.923395,.
Swaziland,1061,2080.19,1174.4,980.8631,44.70881,1.848952,1.425909,0.0780388,0.2311998,.,.,0.1138037,818.6074,90.33948,0.8807569,0.0811386,0.0117698,0.1856992,0.6021493,9.383641,0.5863842,0.8370512,0.0111112,0.6856381,0.022456,0.117846,9.8363,0.2384105,.,.,5.548476,.,.,.,3.705403,.,.,.,.,0.34401,0.2424348,0.2424348,.,.,.,0.0053445,3.586571,121.1903,121.0706,0.0489122,0.0707683,16.76166,43.58747,18.27833,15.92626,6.232284,3.1506,11.99781,10.6834,0.0427993,.,0.0105292,1.261075,798.9902,127.5612,3.768886,1.925285,0.5049304,1.33867,7.742737,3.564031,2.662587,14.99435,5.022923,3.140147,5.941454,0.8898287,1.357686,4.213648,5.407153,1.265773,4.14138,4.261868,24.21936,1.482306,1.657781,8.380728,0.3770857,0.9083974,1.978511,1.129919,0.8473319,1.914659,0.8822389,0.555527,3.798718,0.5619552,2.483372,0.7533913,1.529272,29.92644,3.621899,95.12517,11.40231,0.0058002,0.225583,2.697714,8.473211,5.624117,.,.,.,.,.,3.186808,2.430432,2.149457,0.0359041,0.0125168,.,0.232554,.,0.0068767,.,.,.,.,.,.,36.66039,22.85914,1.389855,11.25461,0.1101334,.,.,1.046646,.,340.0092,7.387972,40.48848,133.1504,128.513,56.33998,72.17305,13.45213,17.01713,88.81483,62.11416,23.13969,3.560981,46.07155,7.287108,19.74781,5.113809,3.063736,8.210133,3.36013,1.135736,2.038958,5.094989,2.460862,2.665102,0.9316034,4.709382,27.44096,22.46114,0.0781435,7.165232,15.21776,.,0.058876,4.674581,.,0.2463709,3.65619,2.113639,1.118493,.,.,.,0.995146,10.54299,0.8306121,0.0851056,0.7313261,3.677576,0.3821123,4.836262,.,0.3457255,106.7995,66.67468,26.88969,2.848731,3.894482,7.779095,6.817032,6.383767,.,12.06188,40.12486,16.63199,23.49288,.
Sweden,8882,458.3407,23.0345,4.089263,0.319209,0.0421283,0.008858,0.0068453,0.0190508,.,.,0.0073741,0.2675392,0.2147037,0.051433,0.0432952,.,0.0081378,.,0.3950388,0.4091422,0.1450877,0.0216019,0.0618126,.,0.0616732,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.244981,15.50454,15.35383,0.1287413,0.0219621,0.0583394,2.718925,1.205992,0.6719551,0.3634508,0.4775269,0.6634353,0.2671654,.,.,0.3209479,0.075322,404.3391,122.9629,1.796119,1.135804,0.0978487,0.5624661,2.278104,5.096794,14.80803,2.917474,0.2567641,1.452548,1.024197,0.1839645,8.413443,18.99455,2.909647,2.621986,0.2876606,10.69759,1.310433,1.79313,4.268461,12.45297,0.0805571,4.208155,3.262804,4.783045,3.281944,0.3887712,0.3568855,0.8769845,7.486143,0.3177297,4.618198,2.550215,4.66638,5.834481,3.723821,8.663485,2.53839,0.0322335,0.0496526,0.7099148,1.746589,6.548533,.,.,.,0.0416966,0.1116255,3.84742,2.403718,1.583352,0.0221091,0.1711377,.,0.6271187,.,0.0365494,.,.,.,.,0.1075237,.,22.90845,16.09296,1.416609,1.098139,0.8055079,.,.,3.495236,.,187.6303,0.6872053,1.801328,113.8261,43.89284,25.42153,18.4713,3.233624,24.18923,20.32877,16.71915,1.036459,2.573161,15.14303,2.070181,3.9768,0.2383681,0.7574243,2.065838,0.9151702,0.0926237,0.1102853,1.157794,0.5364137,0.8682689,0.6996155,5.631045,5.738883,3.575293,0.017934,1.010264,2.547095,0.1862872,0.0728546,1.886305,.,0.0181423,0.5486808,2.440975,0.8450674,0.1168577,0.0038064,0.1085546,1.366689,4.848793,0.0870774,0.002566,0.477218,1.638947,0.8364492,1.806535,0.0175444,0.2965059,30.96707,17.58137,6.036148,0.3419677,2.618647,0.7711598,1.118099,0.5781387,0.0242078,6.093,13.38571,12.20424,1.12368,0.0577871
Switzerland,7167,447.7077,24.20015,5.670154,0.2985391,0.0419606,0.0181225,0.0046254,0.0147655,.,.,0.0044472,1.797534,0.1690694,0.0095415,.,0.0001543,.,0.0093872,0.5327155,0.4792714,0.6234854,0.0777123,0.1343793,.,0.4113938,0.341793,.,.,.,.,.,.,.,.,0.341793,.,.,.,.,.,.,.,.,.,.,1.376245,14.1794,13.71936,0.4440172,0.0160266,0.071569,3.784195,2.489166,0.7975604,0.2651859,0.2322829,0.4948343,0.1572406,0.007003,.,0.2611626,0.0694281,384.5897,129.3944,3.774711,1.684172,0.1177492,1.972789,3.666814,5.033172,14.74803,4.239225,0.9262283,1.240951,1.890984,0.1810618,7.056981,25.13074,2.842476,2.366599,0.4758772,12.64046,0.7894318,1.77673,3.413558,9.84635,0.2865887,3.171642,3.520551,4.735276,1.765309,1.020072,0.4927254,1.087196,7.788804,0.4564681,4.841788,2.490548,4.698014,5.869515,3.528341,10.58317,2.762227,0.0746185,0.0174671,0.6070435,2.063098,6.791947,.,.,.,0.0312535,0.3825232,2.562697,3.620568,2.765582,0.0863936,0.0345848,.,0.734007,.,0.1117975,.,.,.,.,0.0831076,.,24.52664,15.59591,2.93205,0.9297354,1.133121,.,.,3.935823,0.0298478,152.8039,0.8294241,5.805394,96.75272,28.59706,14.59091,14.00616,3.913866,16.90547,22.3401,18.03312,1.398506,2.908477,17.95701,1.611713,6.334733,1.412356,1.391269,3.161448,0.3696609,0.1073509,0.1257328,1.070617,0.6552372,0.7847569,0.8350401,6.431825,4.957135,3.383342,0.0038472,0.8346922,2.544803,0.1965826,0.0501595,1.309524,.,0.017527,0.5378428,2.89435,0.5667769,0.4211117,0.0111695,0.1756079,1.719684,4.999725,0.1208708,0.0008795,0.6963882,1.59015,0.9165903,1.674846,0.0354402,0.4476098,38.91782,21.15227,7.295906,0.116601,7.33368,0.4005609,0.8132307,0.6655774,0.4807468,4.04597,17.76554,16.8025,0.9426542,0.0203872
